Body Name,Transaction Number,Account code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath & North East Somerset Council,80302244,PG1,Rent Allowances,P07,Community Resources,MERLIN HOUSING SOCIETY,23/01/2014,1359.68
Bath & North East Somerset Council,80302356,PG1,Rent Allowances,P07,Community Resources,METHODIST HOMES (CHURCH COURT),23/01/2014,3030.72
Bath & North East Somerset Council,80302109,PG1,Rent Allowances,P07,Community Resources,METHODIST HOMES HOUSING ASSOCIAT,23/01/2014,3014.64
Bath & North East Somerset Council,10725395,3N7,Misc. Costs,P01,Transport,TMP (UK) LTD,23/01/2014,554.76
Bath & North East Somerset Council,80302199,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,520
Bath & North East Somerset Council,80302253,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,636.8
Bath & North East Somerset Council,80302185,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,576.92
Bath & North East Somerset Council,80302229,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,581.6
Bath & North East Somerset Council,80302202,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,565.4
Bath & North East Somerset Council,80302118,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,516.92
Bath & North East Somerset Council,80302136,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,761.52
Bath & North East Somerset Council,80302240,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,733.84
Bath & North East Somerset Council,80302273,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,590.76
Bath & North East Somerset Council,10725524,3C4,Building Works,P02,"Early Years, Children & Youth",WAYLETT PROPERTY INSPECTIONS LLP,23/01/2014,587.86
Bath & North East Somerset Council,80302274,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1732.44
Bath & North East Somerset Council,10726233,LL1,Services to/for Clients,P09,Homes & Planning,CONNOLLY & CALLAGHAN LTD,23/01/2014,595
Bath & North East Somerset Council,10726184,LJ4,Contracts,P05,Neighbourhoods,WORCESTERSHIRE COUNTY COUNCIL,23/01/2014,595.1
Bath & North East Somerset Council,80302279,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,636
Bath & North East Somerset Council,80302138,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,553.84
Bath & North East Somerset Council,80302159,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,553.84
Bath & North East Somerset Council,80302171,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,684.92
Bath & North East Somerset Council,80302217,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,507.68
Bath & North East Somerset Council,80302115,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1037.52
Bath & North East Somerset Council,80302345,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1440
Bath & North East Somerset Council,10726191,LJ4,Contracts,P01,Transport,1ST PARTNER CARS (BATH) LTD,23/01/2014,610.56
Bath & North East Somerset Council,80302186,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,500.78
Bath & North East Somerset Council,80302234,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,572.32
Bath & North East Somerset Council,80302190,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,516.92
Bath & North East Somerset Council,80302275,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,733.84
Bath & North East Somerset Council,80302289,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,609.87
Bath & North East Somerset Council,80302286,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,636.8
Bath & North East Somerset Council,80302255,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,636.8
Bath & North East Somerset Council,80302246,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,669.24
Bath & North East Somerset Council,80302160,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,540
Bath & North East Somerset Council,80302191,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,600
Bath & North East Somerset Council,80302158,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,516.92
Bath & North East Somerset Council,80302268,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,636.8
Bath & North East Somerset Council,80302323,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,766.74
Bath & North East Somerset Council,80302177,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,627.68
Bath & North East Somerset Council,80302173,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,640.72
Bath & North East Somerset Council,80302216,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,733.84
Bath & North East Somerset Council,80302247,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,646.16
Bath & North East Somerset Council,80302299,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,627.48
Bath & North East Somerset Council,10725545,LF2,Photocopying,Z98,West of England Partnership,ITEC CONNECT LTD,23/01/2014,678.44
Bath & North East Somerset Council,80302243,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,530.76
Bath & North East Somerset Council,80302355,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,2329.45
Bath & North East Somerset Council,80302278,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,624.92
Bath & North East Somerset Council,80302166,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,565.4
Bath & North East Somerset Council,80302168,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1119.24
Bath & North East Somerset Council,80302165,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,530.76
Bath & North East Somerset Council,80302149,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,516.92
Bath & North East Somerset Council,80302223,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,732.03
Bath & North East Somerset Council,80302258,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,830.76
Bath & North East Somerset Council,80302169,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,507.68
Bath & North East Somerset Council,80302179,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,542.32
Bath & North East Somerset Council,80302221,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,507.68
Bath & North East Somerset Council,80302260,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,506.04
Bath & North East Somerset Council,80302346,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,568.67
Bath & North East Somerset Council,10726166,LT2,Hospitality,P02,"Early Years, Children & Youth",EEF LTD,23/01/2014,769.5
Bath & North East Somerset Council,80302266,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1259.88
Bath & North East Somerset Council,80302132,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,618.45
Bath & North East Somerset Council,10725899,LH2,Advertising,P05,Neighbourhoods,TMP (UK) LTD,23/01/2014,870
Bath & North East Somerset Council,80302270,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,733.84
Bath & North East Somerset Council,10726175,LK1,Fees,P05,Neighbourhoods,WESSEX WATER ENTERPRISES,23/01/2014,902.62
Bath & North East Somerset Council,80302180,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,576.92
Bath & North East Somerset Council,10726052,LH2,Advertising,P09,Homes & Planning,LOCAL WORLD LTD,23/01/2014,911.85
Bath & North East Somerset Council,10725962,LA5,Materials,P05,Neighbourhoods,SOMERSET COUNTY COUNCIL,23/01/2014,2920
Bath & North East Somerset Council,10725965,LA5,Materials,P05,Neighbourhoods,SOMERSET COUNTY COUNCIL,23/01/2014,2920
Bath & North East Somerset Council,10725962,LA5,Materials,P05,Neighbourhoods,SOMERSET COUNTY COUNCIL,23/01/2014,12400.1
Bath & North East Somerset Council,10725965,LA5,Materials,P05,Neighbourhoods,SOMERSET COUNTY COUNCIL,23/01/2014,12400.1
Bath & North East Somerset Council,80302261,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1033.84
Bath & North East Somerset Council,80302157,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1652.16
Bath & North East Somerset Council,80302218,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,603.08
Bath & North East Somerset Council,80302313,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,520.32
Bath & North East Somerset Council,80302102,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,565.4
Bath & North East Somerset Council,80302142,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,523.88
Bath & North East Somerset Council,10726073,LV1,Grants to Voluntary Bodies,P06,Sustainable Development,THEATRE ROYAL (BATH) LIMITED,23/01/2014,1050
Bath & North East Somerset Council,80302228,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,507.68
Bath & North East Somerset Council,10725917,LK1,Fees,P06,Sustainable Development,BERNARD QUARITCH LTD,23/01/2014,1080
Bath & North East Somerset Council,80302172,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,553.84
Bath & North East Somerset Council,80302222,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,507.68
Bath & North East Somerset Council,10726058,KA3,Fuel,P01,Transport,ALLSTAR BUSINESS SOLUTIONS LTD,23/01/2014,1109.85
Bath & North East Somerset Council,80302262,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,503.4
Bath & North East Somerset Council,80302305,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,733.84
Bath & North East Somerset Council,80302267,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,500
Bath & North East Somerset Council,80302251,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,636.8
Bath & North East Somerset Council,10726110,LJ4,Contracts,P06,Sustainable Development,ACOUSTIGUIDE LTD,23/01/2014,1181.7
Bath & North East Somerset Council,80302284,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,784.6
Bath & North East Somerset Council,80302235,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,627.84
Bath & North East Somerset Council,80302146,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,507.68
Bath & North East Somerset Council,10725686,LH5,Marketing,P06,Sustainable Development,FUSION WORKSHOP LTD,23/01/2014,1401.06
Bath & North East Somerset Council,80302116,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,500
Bath & North East Somerset Council,80302265,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,646.16
Bath & North East Somerset Council,80302144,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1153.72
Bath & North East Somerset Council,10725736,3C4,Building Works,P06,Sustainable Development,CLIVEDEN CONSERVATION WORKSHOP,23/01/2014,1495
Bath & North East Somerset Council,10726155,LA1,Equipment Purchase (Non Medical),P05,Neighbourhoods,GARDNER TAXI EQUIPMENT SALES L,23/01/2014,1677.5
Bath & North East Somerset Council,80302200,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,924.2
Bath & North East Somerset Council,10725122,LJ1,Consultants Fees,P09,Homes & Planning,PLACE STUDIO LTD,23/01/2014,1767.5
Bath & North East Somerset Council,10726072,LK1,Fees,P06,Sustainable Development,MIDSOMER NORTON COMMUNITY TRUST,23/01/2014,4000
Bath & North East Somerset Council,80302130,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,648.06
Bath & North East Somerset Council,10725955,LA3,Equipment Maintenance,P01,Transport,SOUTHERN ELECTRIC CONTRACTING LTD,23/01/2014,1800
Bath & North East Somerset Council,80302175,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,507.68
Bath & North East Somerset Council,10725551,LJ2,Legal Fees,P07,Community Resources,MOGERS SOLICITORS,23/01/2014,1865.5
Bath & North East Somerset Council,80302272,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,636.8
Bath & North East Somerset Council,10726011,LV1,Grants to Voluntary Bodies,P04,Leader,ROUNDWOOD DESIGN LTD,23/01/2014,915.51
Bath & North East Somerset Council,80302212,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,876.92
Bath & North East Somerset Council,10723406,LK1,Fees,P02,"Early Years, Children & Youth",SARI,23/01/2014,2057.5
Bath & North East Somerset Council,80302151,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1033.84
Bath & North East Somerset Council,10726031,LV2,Contributions to Organisations,P06,Sustainable Development,CREATIVITY WORKS,23/01/2014,2250
Bath & North East Somerset Council,10726039,HE1,General Maintenance,P05,Neighbourhoods,IAN SCOTT BUILDINGS,23/01/2014,2350
Bath & North East Somerset Council,80302176,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,516.92
Bath & North East Somerset Council,10726049,LW9,Other Expenses,P01,Transport,SAFE & SOUND UK LTD,23/01/2014,2940
Bath & North East Somerset Council,10726055,LW9,Other Expenses,P01,Transport,SAFE & SOUND UK LTD,23/01/2014,2940
Bath & North East Somerset Council,80302153,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,1418.84
Bath & North East Somerset Council,10726053,LL2,Personal Needs of Clients,P02,"Early Years, Children & Youth",CAPSTONE FOSTER CARE (SOUTH WEST)  LTD,23/01/2014,3113.64
Bath & North East Somerset Council,10726020,PB4,Payments to Private Contractors,P05,Neighbourhoods,CORY ENVIRONMENTAL (GLOUCS) LT,23/01/2014,3229.56
Bath & North East Somerset Council,10726117,PA3,Payments to Health Authorities,P02,"Early Years, Children & Youth",SIRONA CARE SERVICES LTD,23/01/2014,3549
Bath & North East Somerset Council,80302210,PG1,Rent Allowances,P07,Community Resources,PG LETTINGS LTD,23/01/2014,600
Bath & North East Somerset Council,80302366,PG1,Rent Allowances,P07,Community Resources,PLACES FOR PEOPLE,23/01/2014,1019.96
Bath & North East Somerset Council,10725811,LP3,Hardware Lease,P04,Leader,CANON (UK) LTD,23/01/2014,4256.25
Bath & North East Somerset Council,80302127,PG1,Rent Allowances,P07,Community Resources,RIVERSIDE - E.C.H.G.,23/01/2014,2364.92
Bath & North East Somerset Council,80302140,PG1,Rent Allowances,P07,Community Resources,RNID,23/01/2014,1194.84
Bath & North East Somerset Council,10726005,HN1,Electricity,P07,Community Resources,EDF ENERGY,23/01/2014,4431.36
Bath & North East Somerset Council,80302111,PG1,Rent Allowances,P07,Community Resources,S.W.A.L.L.O.W.,23/01/2014,5277.68
Bath & North East Somerset Council,10726067,LW9,Other Expenses,P02,"Early Years, Children & Youth",BATH & NORTH EAST SOMERSET COUNCIL - OFFICE SERVIC,23/01/2014,4588.4
Bath & North East Somerset Council,80302367,PG1,Rent Allowances,P07,Community Resources,SANCTUARY HOUSING ASSOCIATION,23/01/2014,16267
Bath & North East Somerset Council,10725856,LK1,Fees,P06,Sustainable Development,BAT PRO LTD,23/01/2014,5541.04
Bath & North East Somerset Council,10724274,PA3,Payments to Health Authorities,P03,Wellbeing,AVON & WILTS MENTAL HEALTH PARTNERSHIP,23/01/2014,5646
Bath & North East Somerset Council,80302134,PG1,Rent Allowances,P07,Community Resources,SHAPE HOUSING ASSOCIATION,23/01/2014,6022.5
Bath & North East Somerset Council,80302354,PG1,Rent Allowances,P07,Community Resources,SHAPE HOUSING ASSOCIATION,23/01/2014,18169.68
Bath & North East Somerset Council,10726066,HN1,Electricity,P06,Sustainable Development,EDF ENERGY,23/01/2014,6721.06
Bath & North East Somerset Council,80302352,PG1,Rent Allowances,P07,Community Resources,SHAPE HOUSING ASSOCIATION,23/01/2014,28610.98
Bath & North East Somerset Council,80302365,PG1,Rent Allowances,P07,Community Resources,SOLON (SOUTH WEST) HOUSING ASSOC,23/01/2014,5442.12
Bath & North East Somerset Council,10725525,3C4,Building Works,P02,"Early Years, Children & Youth",H MEALING & SONS LTD,23/01/2014,8257.93
Bath & North East Somerset Council,80302125,PG1,Rent Allowances,P07,Community Resources,SOLON HOUSING ASSOCIATION,23/01/2014,756.32
Bath & North East Somerset Council,80302215,PG1,Rent Allowances,P07,Community Resources,SOMER COMMUNITY HOUSING TRUST,23/01/2014,13135.82
Bath & North East Somerset Council,10726110,LJ4,Contracts,P06,Sustainable Development,ACOUSTIGUIDE LTD,23/01/2014,10489.28
Bath & North East Somerset Council,10726020,LW6,Tax,P05,Neighbourhoods,CORY ENVIRONMENTAL (GLOUCS) LT,23/01/2014,12918.24
Bath & North East Somerset Council,80302113,PG1,Rent Allowances,P07,Community Resources,SOVEREIGN HOUSING ASSOCIATION,23/01/2014,48126.87
Bath & North East Somerset Council,80302220,PG1,Rent Allowances,P07,Community Resources,ST MUNGOS,23/01/2014,8677.2
Bath & North East Somerset Council,80302099,PG1,Rent Allowances,P07,Community Resources,STONHAM HOUSING ASSOCIATION,23/01/2014,9904.33
Bath & North East Somerset Council,80302164,PG1,Rent Allowances,P07,Community Resources,SUPPORTED INDEPENDENCE LTD,23/01/2014,1417.92
Bath & North East Somerset Council,80302107,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,2842.37
Bath & North East Somerset Council,80302363,PG1,Rent Allowances,P07,Community Resources,THE GUINNESS TRUST,23/01/2014,40952.62
Bath & North East Somerset Council,80302124,PG1,Rent Allowances,P07,Community Resources,TRUSTEES OF PARTIS COLLEGE,23/01/2014,796.6
Bath & North East Somerset Council,80302269,PG1,Rent Allowances,P07,Community Resources,TWIN CITY DEVELOPMENTS LTD,23/01/2014,516.92
Bath & North East Somerset Council,80302183,PG1,Rent Allowances,P07,Community Resources,U G PROPERTY MANAGEMENT,23/01/2014,1698.36
Bath & North East Somerset Council,80302098,PG1,Rent Allowances,P07,Community Resources,UNITED HOUSING ASSOCIATION,23/01/2014,1723.32
Bath & North East Somerset Council,80302104,PG1,Rent Allowances,P07,Community Resources,REDACTED,23/01/2014,2579.96
Bath & North East Somerset Council,80302248,PG1,Rent Allowances,P07,Community Resources,WILLIAMS & BLUNDEN LTD,23/01/2014,1192.32
